Row	Column	Plane	Timepoint	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
2	2	1	0	7	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/159-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0,000645814	2024-06-19T16:14:29,010+02:00	
2	2	1	0	7	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/159-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0,000645814	2024-06-19T16:14:29,307+02:00	
2	2	1	0	7	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/159-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0,000645814	2024-06-19T16:14:29,527+02:00	
2	2	1	0	8	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/144-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0,000645814	2024-06-19T16:14:30,087+02:00	
2	2	1	0	8	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/144-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0,000645814	2024-06-19T16:14:30,383+02:00	
2	2	1	0	8	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/144-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0,000645814	2024-06-19T16:14:30,633+02:00	
2	2	1	0	9	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/145-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0,000645814	2024-06-19T16:14:31,227+02:00	
2	2	1	0	9	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/145-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0,000645814	2024-06-19T16:14:31,507+02:00	
2	2	1	0	9	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/145-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0,000645814	2024-06-19T16:14:31,740+02:00	
2	2	1	0	10	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/146-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	0,000645814	2024-06-19T16:14:32,333+02:00	
2	2	1	0	10	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/146-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	0,000645814	2024-06-19T16:14:32,630+02:00	
2	2	1	0	10	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/146-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	0,000645814	2024-06-19T16:14:32,863+02:00	
2	2	1	0	11	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/147-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,001291628	0,000645814	2024-06-19T16:14:33,847+02:00	
2	2	1	0	11	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/147-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,001291628	0,000645814	2024-06-19T16:14:34,143+02:00	
2	2	1	0	11	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/147-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,001291628	0,000645814	2024-06-19T16:14:34,377+02:00	
2	2	1	0	12	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/148-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,001291628	0	2024-06-19T16:14:35,000+02:00	
2	2	1	0	12	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/148-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,001291628	0	2024-06-19T16:14:35,313+02:00	
2	2	1	0	12	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/148-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,001291628	0	2024-06-19T16:14:35,547+02:00	
2	2	1	0	13	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/149-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	0	2024-06-19T16:14:36,140+02:00	
2	2	1	0	13	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/149-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	0	2024-06-19T16:14:36,453+02:00	
2	2	1	0	13	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/149-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	0	2024-06-19T16:14:36,687+02:00	
2	2	1	0	14	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/150-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0	2024-06-19T16:14:37,277+02:00	
2	2	1	0	14	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/150-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0	2024-06-19T16:14:37,577+02:00	
2	2	1	0	14	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/150-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0	2024-06-19T16:14:37,810+02:00	
2	2	1	0	15	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/151-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0	2024-06-19T16:14:38,667+02:00	
2	2	1	0	15	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/151-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0	2024-06-19T16:14:38,963+02:00	
2	2	1	0	15	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/151-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0	2024-06-19T16:14:39,197+02:00	
2	2	1	0	16	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/136-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	-0,000645814	2024-06-19T16:14:39,773+02:00	
2	2	1	0	16	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/136-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	-0,000645814	2024-06-19T16:14:40,070+02:00	
2	2	1	0	16	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/136-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	-0,000645814	2024-06-19T16:14:40,307+02:00	
2	2	1	0	17	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/137-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,000645814	2024-06-19T16:14:40,897+02:00	
2	2	1	0	17	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/137-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,000645814	2024-06-19T16:14:41,210+02:00	
2	2	1	0	17	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/137-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,000645814	2024-06-19T16:14:41,443+02:00	
2	2	1	0	18	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/138-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	-0,000645814	2024-06-19T16:14:42,037+02:00	
2	2	1	0	18	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/138-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	-0,000645814	2024-06-19T16:14:42,333+02:00	
2	2	1	0	18	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/138-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	-0,000645814	2024-06-19T16:14:42,567+02:00	
2	2	1	0	19	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/139-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	-0,000645814	2024-06-19T16:14:43,127+02:00	
2	2	1	0	19	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/139-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	-0,000645814	2024-06-19T16:14:43,427+02:00	
2	2	1	0	19	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/139-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	-0,000645814	2024-06-19T16:14:43,643+02:00	
2	2	1	0	20	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/140-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,001291628	-0,000645814	2024-06-19T16:14:44,237+02:00	
2	2	1	0	20	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/140-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,001291628	-0,000645814	2024-06-19T16:14:44,533+02:00	
2	2	1	0	20	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/140-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,001291628	-0,000645814	2024-06-19T16:14:44,767+02:00	
2	2	1	0	21	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/141-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,001291628	-0,001291628	2024-06-19T16:14:45,407+02:00	
2	2	1	0	21	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/141-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,001291628	-0,001291628	2024-06-19T16:14:45,717+02:00	
2	2	1	0	21	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/141-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,001291628	-0,001291628	2024-06-19T16:14:45,937+02:00	
2	2	1	0	22	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/142-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	-0,001291628	2024-06-19T16:14:46,530+02:00	
2	2	1	0	22	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/142-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	-0,001291628	2024-06-19T16:14:46,827+02:00	
2	2	1	0	22	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/142-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	-0,001291628	2024-06-19T16:14:47,043+02:00	
2	2	1	0	23	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/143-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	-0,001291628	2024-06-19T16:14:47,637+02:00	
2	2	1	0	23	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/143-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	-0,001291628	2024-06-19T16:14:47,933+02:00	
2	2	1	0	23	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/143-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	-0,001291628	2024-06-19T16:14:48,167+02:00	
2	2	1	0	24	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/128-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,001291628	2024-06-19T16:14:48,743+02:00	
2	2	1	0	24	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/128-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,001291628	2024-06-19T16:14:49,057+02:00	
2	2	1	0	24	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/128-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,001291628	2024-06-19T16:14:49,290+02:00	
2	2	1	0	25	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/129-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	-0,001291628	2024-06-19T16:14:49,883+02:00	
2	2	1	0	25	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/129-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	-0,001291628	2024-06-19T16:14:50,197+02:00	
2	2	1	0	25	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/129-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	-0,001291628	2024-06-19T16:14:50,447+02:00	
2	2	1	0	26	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/130-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	-0,001937442	2024-06-19T16:14:51,037+02:00	
2	2	1	0	26	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/130-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	-0,001937442	2024-06-19T16:14:51,333+02:00	
2	2	1	0	26	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/130-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	-0,001937442	2024-06-19T16:14:51,553+02:00	
2	2	1	0	27	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/131-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,001937442	2024-06-19T16:14:52,147+02:00	
2	2	1	0	27	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/131-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,001937442	2024-06-19T16:14:52,473+02:00	
2	2	1	0	27	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/131-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,001937442	2024-06-19T16:14:52,707+02:00	
2	2	1	0	28	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/132-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	-0,001937442	2024-06-19T16:14:53,283+02:00	
2	2	1	0	28	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/132-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	-0,001937442	2024-06-19T16:14:53,580+02:00	
2	2	1	0	28	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/132-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	-0,001937442	2024-06-19T16:14:53,813+02:00	
2	2	1	0	29	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/133-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	-0,001937442	2024-06-19T16:14:54,657+02:00	
2	2	1	0	29	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/133-1413-312-123-102-1015-46-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	-0,001937442	2024-06-19T16:14:54,953+02:00	
2	2	1	0	29	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/133-1413-312-123-102-1015-47-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,000645814	-0,001937442	2024-06-19T16:14:55,187+02:00	
2	2	1	0	30	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/adeefaf2-0c24-4414-a63d-fa3962595a0c/134-1413-312-123-102-1015-45-411.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	-0,001291628	-0,001937442	2024-06-19T16:14:55,780+02:00	
